Date,COST,GE,PG,ROST,RTX,Portfolio
2021-12-15 00:00:00+00:00,0.036931093264858106,-0.00032571940647130315,0.0038544831615463515,-0.007116608947488001,-0.0008384447328925182,0.005567175444808191
2021-12-16 00:00:00+00:00,-0.02272384794456217,0.004887113512536123,0.014163493309959474,0.0041352088557187194,-0.008749651414153625,0.003854986345500361
2021-12-17 00:00:00+00:00,-0.009083981975167132,-0.01167200307613192,-0.022655460031659858,-0.010982003904068005,-0.005078740402146398,-0.015803729696610803
2021-12-20 00:00:00+00:00,0.001734830006546506,-0.015212931174664157,0.002540418548593548,-0.020449726212477426,-0.015191947465746591,-0.004064587630333101
2021-12-21 00:00:00+00:00,-0.005705957215305313,0.03422980981846924,-0.0006334692680999288,0.025411116048055682,0.03270393965874807,0.010573934922538835
2021-12-22 00:00:00+00:00,0.007773893179435776,0.00010757059895039056,0.009888592908897209,0.004421734571893543,0.004660701641881593,0.0073370524810009805
2021-12-23 00:00:00+00:00,0.0012733342262507552,0.009992466871985739,0.004895676761141887,0.010364310345425842,0.009872697962668653,0.006308325380396976
2021-12-27 00:00:00+00:00,0.023802129028958285,0.00659575887923336,0.01168018765490686,0.020061527637704746,0.004004522239050345,0.011115006325721644
2021-12-28 00:00:00+00:00,0.0020766156217599807,0.00718660172801,0.005371285179843088,-0.0018687196229590919,0.0091508109458307,0.005752703748664836
2021-12-29 00:00:00+00:00,0.005543234999732638,-0.005351427210944282,0.008290554308580278,0.010253028834368294,-0.0015114003227836292,0.004563525368930406
2021-12-30 00:00:00+00:00,-0.006798474675740684,-0.0009494850416871259,-0.008648669099452055,0.008472456221318092,-0.0010477187398995058,-0.005372573774502112
2021-12-31 00:00:00+00:00,0.006720892330311035,-0.002428658762480329,0.004976471557481155,8.74709036799981e-05,0.003030266151134997,0.003819207777155399
2022-01-03 00:00:00+00:00,-0.0017437759907489303,0.01873599776915702,-0.0041570649006047455,-0.009800505838344575,0.010573842432609393,0.0013945582120516503
2022-01-04 00:00:00+00:00,-0.00437638261516482,0.03252274122547694,0.0034990096866396314,0.0,0.03506986273396895,0.01232499759016077
2022-01-05 00:00:00+00:00,-0.025361922148671612,0.0,0.0045271017390515755,-0.030929472421384108,-0.004999159028445832,-0.00257367186871549
2022-01-06 00:00:00+00:00,-0.00021818666958195454,0.0058368613077219855,-0.008404125803686546,-0.0020062642023521704,0.005470645758610226,-0.0028219873417276217
2022-01-07 00:00:00+00:00,-0.02477248728240855,0.014507258094173636,-0.0005526702521603255,-0.04066166802967375,0.004219386350623466,-0.0021358455329148845
2022-01-10 00:00:00+00:00,-0.03241452584105242,-0.019526628087036757,-0.013641316789431812,-0.01781125912616055,-0.00785038305705632,-0.015136994704864402
2022-01-11 00:00:00+00:00,0.006225874383835928,0.023838336681950123,-0.011587379459803038,0.03694739004215264,0.011032968807304755,0.0006403282151739661
2022-01-12 00:00:00+00:00,0.0072217094256084025,0.004420949405583352,0.0022059111416690147,-0.013934287251844757,0.0038579541270074014,0.002722043911325679
2022-01-13 00:00:00+00:00,-0.016964533096982204,0.0021517590320891955,-0.004528095887776251,-0.0067338114006495475,0.00538045018597999,-0.003116162494040262
2022-01-14 00:00:00+00:00,-0.026872787476911353,0.006831800112087727,0.009602680565340638,-0.023488996845403065,0.00840993585942651,0.003883283811621201
2022-01-18 00:00:00+00:00,-0.029662631298860154,-0.0026172226807780197,-0.019272782503474972,-0.029920842045353502,-0.01711253532972512,-0.0186691234491234
2022-01-19 00:00:00+00:00,0.004282101308463737,-0.022062469595810708,0.03362478194305529,-0.0018142752330375655,-0.011570395328657335,0.013680981361695037
2022-01-20 00:00:00+00:00,-0.014974610731777305,-0.023553978197817904,0.005399403819632331,-0.01615660960026133,-0.014938576484867738,-0.004946393687897949
2022-01-21 00:00:00+00:00,-0.0025061965710218015,-0.01984726101388201,0.00382696728003018,-0.020527698610688372,-0.013014700729834017,-0.003817664925641342
2022-01-24 00:00:00+00:00,0.015136780800424798,0.00633440498740101,-0.00811707011119811,0.02955044653517991,0.010434501983087596,0.0013159153989460487
2022-01-25 00:00:00+00:00,-0.023685901053665637,-0.05984929502152925,-0.010911260606593642,-0.016692130757511414,0.024852459495966928,-0.00951019706639804
2022-01-26 00:00:00+00:00,0.012884451618261794,-0.019646767203184257,-0.0087124813533761,-0.019148970369961216,-0.014727285472147189,-0.009178544019125467
2022-01-27 00:00:00+00:00,-0.001964982942243454,0.0064936754776414585,0.006196616133919308,0.0011606144102358495,0.0033716661408751403,0.0045354159396478085
2022-01-28 00:00:00+00:00,0.02053798605490198,0.024471518957885907,0.008609202069520094,0.009486695286672786,0.011760719866324765,0.012194403264624128
2022-01-31 00:00:00+00:00,0.025790523885253158,0.025841402777665667,-0.0003114303175683064,0.020674612499686162,-0.0015498262688192765,0.005617419403452689
2022-02-01 00:00:00+00:00,0.006493271118260591,0.036727344655415495,-0.004425053276981283,0.008081913931406781,0.005987322549567908,0.0035904654274016338
2022-02-02 00:00:00+00:00,0.026769944206578522,0.0009189800903046663,0.01790402995441598,-0.012279425199196115,0.01994940247100163,0.016489454169378175
2022-02-03 00:00:00+00:00,0.0010359015338443633,0.002856009705615392,0.009470945356443217,-0.030309106986286638,0.0029175506326737377,0.004968643685594492
2022-02-04 00:00:00+00:00,-0.0038329886745211983,0.00701778010787546,-0.015900973331643087,-0.0023311594442567696,0.002154988662071755,-0.007851521014615745
2022-02-07 00:00:00+00:00,-0.007465041662866434,0.008989056245817917,-0.007490823169883254,-0.008602187624868085,0.010966659723059768,-0.0018442348260078664
2022-02-08 00:00:00+00:00,0.010195990310558178,-0.005905975573337718,-0.0022454683066687187,0.02281726755684499,0.011060338821888172,0.002598495333215815
2022-02-09 00:00:00+00:00,0.014736868820935278,-0.0006041801652769685,-0.0022505217820036894,0.020318418315802278,0.009782136377396888,0.003237034270879828
2022-02-10 00:00:00+00:00,-0.01957170312885348,-0.004634827399472297,-0.015225696530092536,-0.008725214252510272,-0.009791554921967371,-0.013206989406493518
2022-02-11 00:00:00+00:00,-0.01699176719431883,-0.019839917860776213,-0.005598989546549138,-0.023816829435190257,0.0022091074406123123,-0.007212642632319202
2022-02-14 00:00:00+00:00,-0.006102107365548504,-0.002375362902665712,0.00287941994936447,0.0,-0.017844121272652447,-0.003268337835940835
2022-02-15 00:00:00+00:00,0.014529323773403657,0.04472063471245091,0.0005103668926853544,0.020367074092882076,0.005023007368513133,0.008145389195188715
2022-02-16 00:00:00+00:00,-0.002957520810109804,0.004855401436788087,0.007588121584219509,-0.005094230521490939,0.007549944112560825,0.005693028844852438
2022-02-17 00:00:00+00:00,0.005093531576036092,-0.029089928014460198,0.011454891058382266,-0.04127486055929486,-0.004116174478685064,0.0013451103714085312
2022-02-18 00:00:00+00:00,-0.00454351264552888,-0.05860254931480102,0.0005008382418276724,0.018746720719997834,-0.010491611379406351,-0.007630413586833857
2022-02-22 00:00:00+00:00,-0.02046163459018957,0.015751480987487687,-0.012320463930250991,-0.013159442715450331,0.0018208021402288388,-0.007343055887607071
2022-02-23 00:00:00+00:00,-0.013779720616878377,-0.015932125145366016,-0.012473633768647852,-0.0457501711314674,-0.013897977079880275,-0.014522604274775586
2022-02-24 00:00:00+00:00,0.020837335048035976,-0.0011871748189683506,-0.026930155343102613,0.029765945981719888,0.027471954064504978,-0.005145884911120342
2022-02-25 00:00:00+00:00,0.023557105512327592,0.04138750471716879,0.0426991977064588,0.023058462563339432,0.04106102364763298,0.03940364932952993
2022-02-28 00:00:00+00:00,0.0034011191694869325,-0.008923806622084252,-0.014850921624617763,-0.014450647900225877,0.04667761145803251,0.001227664206193212
2022-03-01 00:00:00+00:00,0.007087120185779616,-0.03329498043924528,-0.016550075562192013,-0.02013351905487304,0.0002921987668880188,-0.012096937517840382
2022-03-02 00:00:00+00:00,0.009695495495933626,0.019819976707259324,0.0031308186421725726,0.06085977289818323,-0.019371328346056815,0.002727972041595011
2022-03-03 00:00:00+00:00,0.009564458280093335,-0.018160460840298764,0.003706356488531126,-0.015473715121307352,-0.009033151593871747,-0.0013479305934610574
2022-03-04 00:00:00+00:00,-0.014164095071173555,-0.03580311775016076,0.005052960357271541,-0.0437291337956216,-0.002404143278943005,-0.004545660112475374
2022-03-07 00:00:00+00:00,0.005747063846100131,-0.04132040208934262,-0.01482506436690223,-0.04830048495878625,-0.014057613495908505,-0.016323197650399666
2022-03-08 00:00:00+00:00,-0.009763077424707056,0.03244323990670761,-0.03958406011518856,0.00869331927678929,-0.03401568336490879,-0.02618314107580515
2022-03-09 00:00:00+00:00,0.008196924979106068,0.0351673122785503,0.013488748000099804,0.03156314653698322,0.03869283925878553,0.021279678561794697
2022-03-10 00:00:00+00:00,0.009608646172672541,0.0008765753295896239,-0.0257444227009741,0.011629095023156122,-0.00010169673802151724,-0.012253099281810618
2022-03-11 00:00:00+00:00,-0.009948835633914355,0.01040180895364795,-0.011867014733286552,-0.020535392227416738,-0.01614029614796164,-0.0107159342537568
2022-03-14 00:00:00+00:00,-0.002787233331970951,0.001842300870844804,0.012777503868961926,-0.019325347730149822,0.0012380796849211784,0.006271728688573737
2022-03-15 00:00:00+00:00,0.031124661080327076,-0.0010816977912679882,0.035987729092087806,0.019822772365282404,0.0059769169765910846,0.024590823053305386
2022-03-16 00:00:00+00:00,0.001972942106238218,0.025446753927445886,-0.003394083028692929,0.044362935836669504,-0.01864362959528587,-0.0015045762835023577
2022-03-17 00:00:00+00:00,0.01729882228702273,0.008764425468868575,0.003138564980770253,0.009524843115147119,0.020354956086509945,0.009244229451444975
2022-03-18 00:00:00+00:00,0.015485168114033554,0.0006281065391602336,-0.0005324829274157006,0.01214632148447703,-0.0023531341135395456,0.001389148965042734
2022-03-21 00:00:00+00:00,-0.010367775490643494,-0.008055241271113123,0.0037960982193467885,-0.024215227011441076,0.02481555958046977,0.004651458393313879
2022-03-22 00:00:00+00:00,0.007002309263679729,0.0008436374181310935,0.007696443789216634,0.0066980850538982395,0.014408493427704672,0.008377634337186185
2022-03-23 00:00:00+00:00,-0.009652857908190149,-0.012644873266419943,-0.006979019248050666,-0.021160723725504704,-0.0014795364007246237,-0.007156052558838442
2022-03-24 00:00:00+00:00,0.0073824900956938055,0.004482550063525048,0.0017236367782298423,0.007577505510849347,0.004741708061544836,0.003490816276102432
2022-03-25 00:00:00+00:00,-0.004300253933971265,-0.0010625047991357217,0.011583478183160079,-0.0022115646815779044,0.007079035443433801,0.007106926036331982
2022-03-28 00:00:00+00:00,0.01709519073746746,-0.021484924713973563,0.006870181736392533,0.014852363112208833,-0.00820091318559113,0.002154452122143205
2022-03-29 00:00:00+00:00,0.008439480789613985,0.028804462443049683,0.010267885547874611,0.04357813847296965,-0.00502021702446509,0.009806571229810053
2022-03-30 00:00:00+00:00,0.011386025502055253,-0.0007396148689807758,-0.006882965818798326,-0.03076919409223977,-0.002473293073832372,-0.004232921850475603
2022-03-31 00:00:00+00:00,-0.0010754060515499875,-0.03256498060609758,-0.01029865517720352,-0.023215967813044802,-0.017454862082765588,-0.01356791857294178
2022-04-01 00:00:00+00:00,-0.0004861046081214848,0.010819775562516787,0.014986842827332536,0.0016584177050482651,0.011103081500637213,0.011549169089929822
2022-04-04 00:00:00+00:00,-0.0007647552352367804,-0.005081673094029404,-0.006512172130698324,0.028253049846655998,-0.008684952450865313,-0.004918244869853845
2022-04-05 00:00:00+00:00,0.0003305934982542613,-0.020865133750020415,0.003504609320822194,-0.000214898547904685,-0.0049347648143638345,-0.0012469776149159632
2022-04-06 00:00:00+00:00,0.016460215334247685,-0.0021087480257121483,0.014293176188667545,0.01116489929640796,-0.0035423711349094056,0.008867877677431897
2022-04-07 00:00:00+00:00,0.03977501266548722,-0.005004946537241373,0.01294383296585555,0.012315548026000656,0.025594423456418935,0.016813216056319566
2022-04-08 00:00:00+00:00,-0.013173141441066072,0.0031298167867888083,0.007805634334090206,0.01562656521028516,-0.00574379188600016,0.0023977339354562316
2022-04-11 00:00:00+00:00,-0.025615219047760318,-0.0007799438898621336,-0.0038099024384417035,0.029636535564280697,0.017031866683085983,-2.9387275952221606e-05
2022-04-12 00:00:00+00:00,-0.0056610773361895905,0.003680103517501143,-0.0030097089169659474,0.02487219958512732,0.0047986468003526905,0.00013090338992421076
2022-04-13 00:00:00+00:00,0.016736574212674604,0.008333304662497154,0.002830164919914724,0.007241343793188859,0.007504944111436984,0.006069036579529674
2022-04-14 00:00:00+00:00,-0.001184036188518034,0.000881541511611017,-0.005581519594874185,0.0014573470529644084,0.008706556393193843,-0.0010647466614715035
2022-04-18 00:00:00+00:00,-0.014007921745032847,-0.004734095263081994,-0.009522596116578463,0.01367868509176029,0.0002877213326306638,-0.006505158289536679
2022-04-19 00:00:00+00:00,0.02092347347640411,0.01659286336707466,0.014962498787564282,0.027466761826359543,0.002396936252509585,0.013479963206529774
2022-04-20 00:00:00+00:00,0.015531035695916184,-0.005440722953465205,0.02659792687577278,0.00978026736896287,0.004017388378633413,0.016636703241524647
2022-04-21 00:00:00+00:00,-0.01953523529196699,0.003500954072659157,-0.0007802696065212222,-0.01134592679619506,-0.030865984166783766,-0.009381652342481598
2022-04-22 00:00:00+00:00,-0.03386625931098075,-0.02889206201220429,-0.00836356090375634,-0.03470791856336086,-0.012189358757589752,-0.01498320895536075
2022-04-25 00:00:00+00:00,-0.006104399570163732,0.009093906399942453,0.008062140779614424,0.020780822239176544,-0.00875691947606061,0.0034221811157805495
2022-04-26 00:00:00+00:00,-0.025430752770963516,-0.10336005531994175,-0.016979483465797696,-0.02442942934902259,-0.004216461130712945,-0.02393597374531304
2022-04-27 00:00:00+00:00,0.0005777258272383623,-0.029531969901224753,-0.0026910815391094633,-0.017276553005528328,-0.003528636690607767,-0.005732602552907724
2022-04-28 00:00:00+00:00,0.0159443353011266,-0.006137234055104579,0.025413994970504783,0.028839490994151395,-0.007689073781751432,0.014125777974872791
2022-04-29 00:00:00+00:00,-0.05387911898477249,-0.04091105808147444,-0.01750186604873527,-0.04223857510863338,-0.03232070107867735,-0.02793333121204391
2022-05-02 00:00:00+00:00,-0.005209550330848245,0.013413880636764741,-0.013515937836121705,0.015535696894836803,-0.007270130306398892,-0.00748439212560527
2022-05-03 00:00:00+00:00,-0.0016446903525042522,0.027928381057053864,-0.013701326597614027,-0.008586647936503544,0.012524031523572843,-0.0023228118446093167
2022-05-04 00:00:00+00:00,0.030961150133449244,0.03566835045631378,0.007361943400722382,0.03454452343293091,0.024737900388328793,0.01755320635084329
2022-05-05 00:00:00+00:00,-0.04979511374860213,-0.022877081663131404,-0.018428960861040733,-0.0387798654934125,-0.01472979810322872,-0.022209556597873544
2022-05-06 00:00:00+00:00,-0.026985303073674194,-0.004580650616291759,0.009970105363650061,-0.036540038328442104,-0.010589779014482659,-0.0017253505166698675
2022-05-09 00:00:00+00:00,-0.008999463775591243,-0.06723781521312944,-0.002500038812388805,-0.02940586422901914,-0.03725074889084812,-0.01826147578132998
2022-05-10 00:00:00+00:00,0.005272277553776794,0.0046596556264637545,-0.005269674267090796,-0.04057370852681841,-0.0006539661997799762,-0.0034628268673202304
2022-05-11 00:00:00+00:00,-0.02468780764727574,-0.011867458923144891,-0.014083365256019942,-0.01975001273066279,-0.007525267303111316,-0.013781928772393755
2022-05-12 00:00:00+00:00,-0.005929522679200772,0.011595787562306281,-0.004062673210001755,0.014456474195028601,0.005274669550858757,3.516009954129341e-05
2022-05-13 00:00:00+00:00,0.022810333774202718,0.02415383408840288,0.01072438269109588,0.0329891033753702,0.004809522238575337,0.012900229624964309
2022-05-16 00:00:00+00:00,-0.0055100711348606835,-0.005596220853136713,0.009764227789376134,-0.0027155069988766822,0.006092368278097782,0.0053165698536691095
2022-05-17 00:00:00+00:00,-0.008209770615542844,0.02371707661547129,-0.0028366465265566854,0.013615018613962526,0.02670851903699778,0.006320878529596257
2022-05-18 00:00:00+00:00,-0.1245131575762447,-0.015706784638720883,-0.0623220935999933,-0.0027937763586203257,-0.024644443183705622,-0.053901109660713674
2022-05-19 00:00:00+00:00,-0.015067678659782091,0.007180882186904158,-0.023028256332280228,-0.0010777611482214455,-0.019661056146664246,-0.017607906040714452
2022-05-20 00:00:00+00:00,-0.0153688894486389,-0.006469430343118088,0.0006352605388382226,-0.22470335098549998,-0.0018837425006835717,-0.010831401416221357
2022-05-23 00:00:00+00:00,0.03133784492801572,0.0027904671643810275,0.022991851289793086,0.09572850316731008,0.01942705327217986,0.023844653086517717
2022-05-24 00:00:00+00:00,0.019162507992570132,-0.012456791875268158,0.017786961226313958,-0.014476128083590778,0.015027832767685156,0.013116277938804665
2022-05-25 00:00:00+00:00,0.005483204495287719,0.00013429585343271988,-0.016392273017891146,0.048318517415707696,0.0037550422609886613,-0.005534045627473187
2022-05-26 00:00:00+00:00,0.05653142439842407,0.033274891460146616,0.008745718984493278,0.069198573029422,0.015391252480291273,0.020070073340947684
2022-05-27 00:00:00+00:00,0.01240885360133226,0.022724514794890904,0.015292242058403849,0.0036785852503711247,0.01799988302227984,0.015875029499793438
2022-05-31 00:00:00+00:00,-0.009644048872765043,-0.005967468087416772,-0.005648025606452056,-0.026228440114986706,-0.016440961769704332,-0.009254672083909395
2022-06-01 00:00:00+00:00,-0.01979742985011601,-0.009835312677781927,-0.015147574844810219,-0.02775826837023987,-0.0032590359612235664,-0.012987697021201854
2022-06-02 00:00:00+00:00,0.06700359833238756,0.006191942055156385,0.010780036475116717,0.006653941359374027,0.015082772797489374,0.017182888901546754
2022-06-03 00:00:00+00:00,-0.02329744005615264,-0.013205090532666497,-0.008966870939664306,-0.0058887559236124876,0.0009351606058733974,-0.00864452858278104
2022-06-06 00:00:00+00:00,-0.00793681104788213,0.00038974158941829096,-0.003906874532684124,-0.0131050846228008,0.009135417100079035,-0.0013992119711220723
2022-06-07 00:00:00+00:00,-0.0014604893882391723,0.012986995230340526,0.011147717746251784,-0.010082635292523845,0.03394706564036798,0.014174405520678597
2022-06-08 00:00:00+00:00,-0.008033203981560377,-0.01076929562978901,-0.012454120879728636,0.006707277482575158,-0.012735029780729157,-0.011150159766160041
2022-06-09 00:00:00+00:00,0.008675213773768897,-0.030844917667562033,-0.018055163196218804,-0.015915832354468362,-0.01864368609930267,-0.016486594172168186
2022-06-10 00:00:00+00:00,-0.01851491713301623,-0.04747250068053166,-0.0037897458753061164,-0.032096495522639934,-0.019408389418954064,-0.014204483244447126
2022-06-13 00:00:00+00:00,-0.023871760916798435,-0.04927707042004692,-0.02677021183284445,-0.03069917133372191,-0.037071966542744694,-0.03109798663079124
2022-06-14 00:00:00+00:00,0.005638423288216288,0.004873114123672639,-0.031197822780026363,-0.011092095651769274,-0.006851450632570089,-0.017543804042347406
2022-06-15 00:00:00+00:00,0.008773190444406609,0.015429739934603726,-0.009937006018858163,0.027027087046896048,0.010512376696662828,0.00047800645524395246
2022-06-16 00:00:00+00:00,-0.015323083718533415,-0.05513760696644843,0.00611281666303265,-0.031447486358237686,-0.029909097813032304,-0.011595207592636438
2022-06-17 00:00:00+00:00,-0.011222677936399417,0.010874711981238905,-0.007201055433033177,0.015622936929715614,-0.007149139358354817,-0.004972193607767214
2022-06-21 00:00:00+00:00,0.03675918121438082,-0.003787896914481226,0.03029607886070451,0.004547782596166616,0.045454652686501174,0.029971777213469466
2022-06-22 00:00:00+00:00,-0.00680181929285284,-0.018403133993834087,0.015619260122744727,-0.03049267815191037,-0.003874293748535429,0.00381082358601993
2022-06-23 00:00:00+00:00,0.032698659043177036,-0.007282176170476551,0.027436939108620217,0.01606941509259352,-0.008643114417301367,0.016214421964986923
2022-06-24 00:00:00+00:00,0.0197262665504927,0.046979629640011344,0.014406145708363294,0.0479858147641159,0.026591150719982748,0.022148789500576877
2022-06-27 00:00:00+00:00,-0.005409028272160277,-0.004328384058872814,-0.007620330655734198,-0.015348799182834716,0.00647548716614077,-0.004252004592058404
2022-06-28 00:00:00+00:00,-0.027275643883063916,-0.012441779559367983,-0.016265210552132814,-0.04663357645797128,-0.01086381537161829,-0.017031841707098257
2022-06-29 00:00:00+00:00,0.0026249028701264,-0.03324207476154828,0.009083131740359462,-0.013327991642533399,-0.005118267767468154,0.00022821033195968097
2022-06-30 00:00:00+00:00,0.020091815522267353,-0.0003140831016881229,0.011181301362699347,-0.022002251410400686,0.030117847184166324,0.013910651006013346
2022-07-01 00:00:00+00:00,0.013520340715394319,-0.0020418901269201317,0.016134833868851395,0.016374717576903786,0.009468217754156516,0.01259576716370341
2022-07-05 00:00:00+00:00,0.005146535368021343,-0.023764488600798273,-0.009650353649022225,0.034183107360470366,-0.04225917811056712,-0.014960384063715967
2022-07-06 00:00:00+00:00,0.008991073549629025,-0.007415836912216589,0.009329663849027003,0.0023030055680262063,0.010761666710061624,0.007682380470286809
2022-07-07 00:00:00+00:00,0.004668624684869727,0.023225368950863468,-0.0003423367375954278,0.03446422811090377,0.0002132903409615139,0.00396760280242118
2022-07-08 00:00:00+00:00,0.013314580403188003,0.003968352540671516,-0.006712142386928632,-0.014110239833487914,0.012561014942506832,0.00046068071540385057
2022-07-11 00:00:00+00:00,-0.005263916063928287,-0.021185563426183274,0.00703344867074307,-0.011396986383764185,-0.004310253101785788,-0.0002758605672570178
2022-07-12 00:00:00+00:00,-0.016696671972075472,0.0179290005623014,-0.008833247576349623,0.006300534983740613,-0.0022173762736226177,-0.0050063734212094976
2022-07-13 00:00:00+00:00,0.0033633468698479607,-0.016026395723650944,0.0065630380557615275,0.01678421167462374,-0.028465647649146164,-0.003326442032006346
2022-07-14 00:00:00+00:00,0.04006345321785876,-0.014836456930075514,-0.0029512126199536803,0.008384598232020979,-0.018843145628891556,-0.0025483202780792248
2022-07-15 00:00:00+00:00,0.021506610464388176,0.028973606408635444,-0.0013766992092371089,0.013121985583567142,0.0127664976505244,0.007753037515313142
2022-07-18 00:00:00+00:00,-0.01271640743370872,0.013044884546060898,-0.012132192494914595,0.014619277114479079,-0.015674817503407712,-0.009469253247366614
2022-07-19 00:00:00+00:00,0.007611707555444935,0.048052849635343176,0.005093722335989481,0.02590992329341324,0.044765984824006066,0.019116873206515124
2022-07-20 00:00:00+00:00,0.007631272829871749,0.017231024630472547,-0.017286745293904282,0.016138912535659022,0.010765537386782542,-0.00375852167535423
2022-07-21 00:00:00+00:00,0.010034406621127756,0.003535100725770679,0.0009457474436340707,0.013700131271696003,0.0006326250495367614,0.0025948727710188605
2022-07-22 00:00:00+00:00,0.0004910851939583516,0.000880752742626445,0.01598347171151615,-0.004425248805006832,-0.007166265849502196,0.006963926428253291
2022-07-25 00:00:00+00:00,-0.0010949461929107285,0.002492801481257967,0.006782170084400185,-0.007328038025437356,0.00382150131423753,0.00432553751273383
2022-07-26 00:00:00+00:00,-0.03252444942818855,0.04607974357433808,0.0019446891334957694,-0.05651690795681197,-0.04578627868144669,-0.0100769390812489
2022-07-27 00:00:00+00:00,0.020276123252062073,0.0009789047200559065,0.00949603046628189,0.029630295840217258,0.0003323568767532592,0.008561407928051963
2022-07-28 00:00:00+00:00,0.028326970801637597,0.021793787298989065,0.016616307666820873,0.01407771576064043,0.023485151826533546,0.01980574805655042
2022-07-29 00:00:00+00:00,0.009548920056561938,0.010527723227201635,-0.06179917996086215,-0.0017200601194274912,0.008875404698116318,-0.029150862929576003
2022-08-01 00:00:00+00:00,0.010179367429958175,0.025571511579785433,0.028723650871857798,0.012798642536115512,0.00032193986896933424,0.019575534669537178
2022-08-02 00:00:00+00:00,-0.006126327026041878,-0.018997205419687302,-0.006648068589497624,-0.030012250674433694,0.005469486532350576,-0.006035850196965238
2022-08-03 00:00:00+00:00,0.006532020802827887,0.005110203820878345,0.020640952726917794,0.05950143383208517,0.00832024589727487,0.016336112503673266
2022-08-04 00:00:00+00:00,-0.006818908585331962,-0.014316315551341385,-0.0015876381143723473,-0.009695024059225399,-0.018512695214191743,-0.00743467326765106
2022-08-05 00:00:00+00:00,-0.00480393124428824,0.009366182365495135,0.0004842052731148794,0.005611414017099525,0.0026945417883883493,0.0014722928260801904
2022-08-08 00:00:00+00:00,0.0022748889164485586,0.011027369490703265,0.0038003491018361313,0.012821821837910585,-0.01967121482204126,-0.00046015577981080194
2022-08-09 00:00:00+00:00,-0.011219861402537612,-0.0033254345555088216,-0.002340545736024602,-0.009963572359757422,0.008114111316860129,-0.001388750737959816
2022-08-10 00:00:00+00:00,0.007465309052439695,0.029494419703572472,0.00945278754271639,0.02036478667224184,0.016097429446121136,0.013094719376703664
2022-08-11 00:00:00+00:00,-0.014115906984563886,0.022815440404802434,-0.00710853023628355,0.02285905751403594,-0.0028899962690233094,-0.002843626259684832
2022-08-12 00:00:00+00:00,0.009414192931293197,0.013054574832005228,0.009706695673316723,0.02234837630182951,0.019967759306426913,0.01273513788408643
